date,open,high,low,close,volume,ticker,ma5,ma20,ma60,macd,macd_signal,macd_hist,rsi14,bb_width,bb_pct,atr14,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,ret_lag20,vol_ratio,pct_from_52w_high,stock_id,static_cap,sbv_rate,cal_day_of_week,cal_month,cal_day_of_month,cal_is_month_end,cal_is_qtr_end,cal_is_tet,cal_is_tet_pre,cal_rate_month,VNINDEX_close,usd_vnd,gold_vnd_per_gram,cross_HDB_lag1,cross_HDB_lag2,cross_TCB_lag1,cross_TCB_lag2,cross_TPB_lag1,cross_TPB_lag2,split
4/10/2019,5807,5817,5695,5715,8139781,HDB,5865.8875,6122.6726,6130.9779,-110.0646,-65.1796,-44.885,21,0.1624,0.0903,137.2911,-0.0229,-0.0281,-0.0401,-0.0053,-0.077,-0.0982,1.0545,-0.1191,0,1,6.5,2,4,10,0,0,0,0,0,980,23198,976369,5847.582,5878.0908,11602.5566,11556.7881,7010.0103,7072.0454,train
4/11/2019,5736,5756,5685,5685,5798432,HDB,5815.0389,6092.6719,6127.4185,-122.9262,-76.7289,-46.1973,20.3884,0.1731,0.1133,133.6591,-0.0054,-0.0282,-0.0334,-0.0438,-0.0758,-0.1003,0.7565,-0.1238,0,1,6.5,3,4,11,0,0,0,0,0,990,23198,961080,5715.376,5847.582,11488.1338,11602.5566,6870.4297,7010.0103,train
4/12/2019,5685,5705,5593,5634,6596632,HDB,5751.9867,6050.9761,6122.3336,-135.6584,-88.5148,-47.1436,22.3404,0.1766,0.1098,127.8478,-0.009,-0.0143,-0.0372,-0.0544,-0.0798,-0.138,0.9092,-0.1317,0,1,6.5,4,4,12,0,0,0,0,0,980,23198,962571,5684.8667,5715.376,11488.1338,11488.1338,6978.9917,6870.4297,train
4/16/2019,5624,5817,5593,5817,7729813,HDB,5739.7831,6018.4331,6120.6386,-129.4851,-96.7089,-32.7762,34.8214,0.1681,0.301,137.2911,0.032,0.023,0.0176,-0.0104,-0.0327,-0.1061,1.0569,-0.1034,0,1,6.5,1,4,16,0,0,0,0,0,980,23164.5,947776,5634.0181,5684.8667,11396.5947,11488.1338,6963.4829,6978.9917,train
4/17/2019,5837,5868,5797,5797,9754402,HDB,5729.6134,5983.8561,6118.2657,-124.7954,-102.3262,-22.4692,33.6283,0.1549,0.2981,135.1118,-0.0035,0.0285,0.0195,-0.0087,-0.0105,-0.1127,1.3164,-0.1066,0,1,6.5,2,4,17,0,0,0,0,0,970,23167.5,947601,5817.0728,5634.0181,11236.4023,11396.5947,6885.939,6963.4829,train
4/18/2019,5756,5776,5675,5715,5329453,HDB,5729.6134,5946.7366,6114.5368,-126.189,-107.0987,-19.0903,32.4786,0.1414,0.2249,133.659,-0.0141,-0.0176,0.0143,0,-0.0053,-0.1221,0.7232,-0.1191,0,1,6.5,3,4,18,0,0,0,0,0,960,23163.5,947214,5796.7334,5817.0728,11327.9414,11236.4023,6854.9214,6885.939,train
4/19/2019,5715,5726,5665,5715,5301581,HDB,5735.7152,5917.2445,6111.8249,-125.8428,-110.8475,-14.9953,33.3333,0.1341,0.2455,131.4797,0,-0.0141,-0.0176,0.0054,-0.0384,-0.0982,0.7155,-0.1191,0,1,6.5,4,4,19,0,0,0,0,0,970,23168.5,947214,5715.376,5796.7334,11099.0928,11327.9414,6777.3765,6854.9214,train
4/22/2019,5736,5736,5634,5715,5738126,HDB,5751.9868,5887.7524,6108.435,-124.1375,-113.5055,-10.6319,36.1905,0.1227,0.2615,130.7533,0,0,-0.0141,0.0143,-0.0401,-0.0982,0.7743,-0.1191,0,1,6.5,0,4,22,0,0,0,0,0,970,23177.5,948978,5715.376,5715.376,11076.209,11099.0928,6854.9214,6777.3765,train
4/23/2019,5736,5776,5685,5746,21336744,HDB,5737.7492,5866.9045,6103.6891,-118.9529,-114.595,-4.3579,44.086,0.1166,0.3231,119.8572,0.0053,0.0053,0.0053,-0.0123,-0.0227,-0.0701,2.607,-0.1144,0,1,6.5,1,4,23,0,0,0,0,0,970,22868.4004,933235,5715.376,5715.376,10870.2461,11076.209,6746.3589,6854.9214,train
4/24/2019,5756,5776,5726,5766,6126453,HDB,5731.6475,5847.0736,6097.7568,-111.9129,-114.0586,2.1457,51.1905,0.1077,0.3716,114.0459,0.0035,0.0089,0.0089,-0.0053,-0.014,-0.0665,0.7505,-0.1113,0,1,6.5,2,4,24,0,0,0,0,0,980,23182.5,950674,5745.8848,5715.376,10801.5918,10870.2461,6730.8501,6746.3589,train
4/25/2019,5776,5776,5644,5715,5719113,HDB,5731.6475,5824.1917,6091.316,-109.1781,-113.0825,3.9044,34.2857,0.096,0.3054,108.961,-0.0089,-0.0053,0,0,0,-0.077,0.7234,-0.1191,0,1,6.5,3,4,25,0,0,0,0,0,970,23182.8008,950910,5766.2246,5745.8848,11144.8633,10801.5918,6653.3057,6730.8501,train
4/26/2019,5746,5756,5695,5715,4358917,HDB,5731.6475,5803.3438,6085.0447,-105.7912,-111.6242,5.833,33.3334,0.0836,0.3187,108.2346,0,-0.0089,-0.0053,0,0.0054,-0.0704,0.567,-0.1191,0,1,6.5,4,4,26,0,0,0,0,0,980,23185,957783,5715.376,5766.2246,11053.3242,11144.8633,6575.7612,6653.3057,train
5/2/2019,5736,5736,5654,5705,6938951,HDB,5729.6135,5783.5129,6078.6039,-102.7434,-109.8481,7.1047,36.508,0.0696,0.3053,106.7818,-0.0018,-0.0018,-0.0106,-0.0018,0.0126,-0.0672,0.8992,-0.1207,0,1,6.5,3,5,2,0,0,0,0,0,980,23243.8008,948853,5715.376,5715.376,11053.3242,11053.3242,6622.2876,6575.7612,train
5/3/2019,5705,5715,5614,5695,6236406,HDB,5719.4438,5767.7499,6071.8241,-99.9959,-107.8776,7.8818,37.7049,0.0603,0.2909,102.4233,-0.0018,-0.0036,-0.0036,-0.0089,-0.0212,-0.0539,0.8021,-0.1223,0,1,6.5,4,5,3,0,0,0,0,0,970,23235,955591,5705.2061,5715.376,10916.0156,11053.3242,6622.2876,6622.2876,train
5/6/2019,5665,5665,5532,5553,4580439,HDB,5676.7311,5752.4953,6062.6713,-108.0613,-107.9144,-0.147,37.0968,0.0671,-0.0174,103.1498,-0.0253,-0.0271,-0.0289,-0.0377,-0.043,-0.0535,0.5984,-0.1442,0,1,6.5,0,5,6,0,0,0,0,0,960,23217.5,956737,5695.0366,5705.2061,10984.6699,10916.0156,6606.7788,6622.2876,train
5/7/2019,5553,5583,5309,5309,9578514,HDB,5595.3733,5730.6304,6049.4507,-132.6192,-112.8553,-19.7638,27.7108,0.0967,-0.2617,117.678,-0.045,-0.0703,-0.0721,-0.0738,-0.0738,-0.0792,1.2731,-0.1818,0,1,6.5,1,5,7,0,0,0,0,0,960,23246.5,959277,5552.6606,5695.0366,10664.2842,10984.6699,6606.7788,6606.7788,train
5/8/2019,5288,5349,5207,5349,9776550,HDB,5522.1515,5701.1383,6035.2131,-147.1033,-119.7049,-27.3983,32.9269,0.1079,-0.0721,119.8572,0.0076,-0.0373,-0.0626,-0.0662,-0.0662,-0.1046,1.2889,-0.1755,0,1,6.5,2,5,8,0,0,0,0,0,950,23260,956768,5308.5874,5552.6606,10618.5137,10664.2842,6668.8149,6606.7788,train
5/9/2019,5349,5441,5298,5441,7281504,HDB,5469.2689,5675.714,6022.501,-149.4735,-125.6586,-23.8149,24.6575,0.1075,0.1151,114.046,0.017,0.0246,-0.0204,-0.0475,-0.0492,-0.0893,0.9538,-0.1614,0,1,6.5,3,5,9,0,0,0,0,0,950,23332.5,962826,5349.2666,5308.5874,10504.0898,10618.5137,6637.7969,6668.8149,train
5/10/2019,5451,5593,5400,5532,8272897,HDB,5436.7258,5658.4255,6010.8058,-142.3258,-128.9921,-13.3337,33.75,0.1046,0.287,122.7629,0.0167,0.0336,0.0413,-0.029,-0.0379,-0.0606,1.0667,-0.1473,0,1,6.5,4,5,10,0,0,0,0,0,950,23365,965820,5440.7935,5349.2666,10435.4355,10504.0898,6668.8149,6637.7969,train
5/13/2019,5532,5614,5431,5614,15552795,HDB,5448.9294,5646.7303,5998.9411,-128.6137,-128.9164,0.3027,43.75,0.1001,0.4415,127.1213,0.0146,0.0313,0.0482,0.0109,-0.0268,-0.0408,1.9423,-0.1348,0,1,6.5,0,5,13,0,0,0,0,0,960,23312.5,974443,5532.3208,5440.7935,10595.6289,10435.4355,6978.9917,6668.8149,train
5/14/2019,5573,5614,5451,5532,7132838,HDB,5493.6761,5637.5776,5985.3815,-122.8951,-127.7121,4.8171,39.7727,0.1012,0.3154,134.3854,-0.0146,0,0.0167,0.0413,-0.0326,-0.0326,0.8964,-0.1473,0,1,6.5,1,5,14,0,0,0,0,0,970,23294,969625,5613.6787,5532.3208,10618.5137,10595.6289,7103.063,6978.9917,train
5/15/2019,5492,5624,5431,5614,12364986,HDB,5546.5585,5634.0182,5974.5338,-110.524,-124.2745,13.7505,44.7917,0.101,0.4642,140.9231,0.0146,0,0.0146,0.0482,-0.018,-0.0126,1.4924,-0.1348,0,1,6.5,2,5,15,0,0,0,0,0,980,23345,972949,5532.3208,5613.6787,10526.9746,10618.5137,7134.0806,7103.063,train
5/16/2019,5573,5624,5451,5553,10460319,HDB,5568.9319,5629.9503,5964.0251,-104.4396,-120.3075,15.8679,40.4041,0.1019,0.3652,146.7344,-0.0109,0.0037,-0.0109,0.0204,-0.0271,-0.0145,1.2337,-0.1442,0,1,6.5,3,5,16,0,0,0,0,0,980,23290,962196,5613.6787,5532.3208,10961.7852,10526.9746,7180.6074,7134.0806,train
5/17/2019,5542,5542,5441,5492,6523637,HDB,5560.7963,5613.6788,5951.8215,-103.35,-116.916,13.5661,36.8932,0.0994,0.2812,151.0929,-0.011,-0.022,-0.0074,-0.0074,-0.0364,-0.0576,0.7749,-0.1536,0,1,6.5,4,5,17,0,0,0,0,0,980,23272.6992,953624,5552.6606,5613.6787,10870.2461,10961.7852,7227.1343,7180.6074,train
5/20/2019,5522,5532,5461,5522,6862590,HDB,5542.4908,5599.9497,5942.1603,-98.8847,-113.3098,14.425,40.5941,0.0956,0.3547,146.7344,0.0055,-0.0055,-0.0164,-0.0164,-0.0055,-0.0485,0.8295,-0.1489,0,1,6.5,0,5,20,0,0,0,0,0,990,23357.5,958301,5491.6426,5552.6606,10801.5918,10870.2461,7382.2227,7227.1343,train
5/21/2019,5522,5542,5461,5512,7176167,HDB,5538.4229,5589.78,5933.3465,-95.0707,-109.6619,14.5912,40.1961,0.0947,0.3531,148.1873,-0.0018,0.0037,-0.0074,-0.0037,0.0376,-0.0362,0.8578,-0.1505,0,1,6.5,1,5,21,0,0,0,0,0,990,23372.5,955835,5522.1514,5491.6426,10916.0156,10801.5918,7397.7314,7382.2227,train
5/22/2019,5512,5532,5461,5492,3069314,HDB,5514.0157,5578.5933,5923.8548,-92.6215,-106.2539,13.6323,39.8058,0.0937,0.3336,147.4609,-0.0037,-0.0055,0,-0.022,0.0263,-0.0399,0.3718,-0.1536,0,1,6.5,2,5,22,0,0,0,0,0,980,23372.5,955835,5511.9814,5522.1514,11007.5547,10916.0156,7413.2407,7397.7314,train
5/23/2019,5492,5502,5329,5390,7776417,HDB,5481.4727,5562.3218,5911.6512,-97.7598,-104.555,6.7953,36.6071,0.0956,0.1758,152.5457,-0.0187,-0.0224,-0.0242,-0.0297,-0.0094,-0.0586,0.9306,-0.1693,0,1,6.5,3,5,23,0,0,0,0,0,980,23048.5996,952074,5491.6426,5511.9814,10847.3613,11007.5547,7413.2407,7413.2407,train
5/24/2019,5370,5431,5339,5390,4076348,HDB,5461.1332,5544.5248,5896.3966,-100.6714,-103.7783,3.1069,41.8367,0.0944,0.2047,147.4608,0,-0.0187,-0.0224,-0.0187,-0.0261,-0.0639,0.544,-0.1693,0,1,6.5,4,5,24,0,0,0,0,0,970,23354,963338,5389.9453,5491.6426,10824.4766,10847.3613,7320.1875,7413.2407,train
5/27/2019,5390,5492,5380,5481,4436941,HDB,5452.9975,5530.2872,5883.854,-94.504,-101.9235,7.4195,60.241,0.0872,0.3988,135.8383,0.0168,0.0168,-0.0019,-0.0074,-0.0238,-0.0506,0.5989,-0.1552,0,1,6.5,0,5,27,0,0,0,0,0,980,22990.1992,963338,5389.9453,5389.9453,10618.5137,10824.4766,7320.1875,7320.1875,train
5/28/2019,5471,5492,5370,5471,5323452,HDB,5444.8617,5518.0835,5871.3113,-89.4063,-99.42,10.0137,57.5,0.0819,0.3965,134.3855,-0.0019,0.015,0.015,-0.0074,-0.0111,-0.0436,0.7205,-0.1567,0,1,6.5,1,5,28,0,0,0,0,0,970,23355,958498,5481.4727,5389.9453,10595.6289,10618.5137,7382.2227,7320.1875,train
5/29/2019,5451,5502,5390,5481,8356227,HDB,5442.8277,5506.3884,5860.9721,-83.5822,-96.2525,12.6702,52.7778,0.0749,0.4396,132.2063,0.0019,0,0.0168,-0.0019,-0.0238,-0.0418,1.1011,-0.1552,0,1,6.5,2,5,29,0,0,0,0,0,970,23087.1992,950551,5471.3027,5481.4727,10572.7451,10595.6289,7366.7144,7382.2227,train
5/30/2019,5471,5573,5451,5563,10402134,HDB,5477.4048,5499.2696,5850.6329,-71.5766,-91.3173,19.7407,52.1127,0.0677,0.6706,127.1214,0.0147,0.0166,0.0147,0.0316,0.0018,-0.0253,1.3401,-0.1426,0,1,6.5,3,5,30,0,0,0,0,0,970,23367.5,966975,5481.4727,5471.3027,10412.5518,10572.7451,7459.7671,7366.7144,train
5/31/2019,5542,5573,5471,5553,8619188,HDB,5509.9479,5492.1508,5840.1242,-62.1661,-85.4871,23.321,45.3125,0.0599,0.6841,121.3101,-0.0018,0.0129,0.0148,0.0297,0.011,-0.0253,1.0936,-0.1442,0,1,6.5,4,5,31,1,0,0,0,0,960,23382.6992,981662,5562.8306,5481.4727,10504.0898,10412.5518,7459.7671,7459.7671,train
6/3/2019,5542,5542,5380,5441,18094995,HDB,5501.812,5486.5574,5826.7341,-63.0086,-80.9914,17.9828,43.2836,0.0595,0.3599,122.0365,-0.0204,-0.0222,-0.0074,-0.0074,-0.0148,-0.0204,2.1147,-0.1614,0,1,6.5,0,6,3,0,0,0,0,1,950,22945.9004,975792,5552.6606,5562.8306,10343.8975,10504.0898,7413.2407,7459.7671,train
6/4/2019,5410,5451,5349,5410,7374295,HDB,5489.6084,5491.6423,5812.8355,-65.3844,-77.87,12.4856,33.871,0.0529,0.2201,115.4988,-0.0056,-0.026,-0.0278,-0.0112,-0.0186,0.019,0.873,-0.1661,0,1,6.5,1,6,4,0,0,0,0,1,950,23359.5,993906,5440.7935,5552.6606,9840.4326,10343.8975,7382.2227,7413.2407,train
6/5/2019,5420,5481,5410,5471,8391758,HDB,5487.5744,5497.7441,5799.9539,-61.6331,-74.6226,12.9895,43.5484,0.0471,0.3979,108.2348,0.0112,0.0056,-0.0148,-0.0019,-0.0037,0.0226,1.0017,-0.1567,0,1,6.5,2,6,5,0,0,0,0,1,950,23362.5,997714,5410.2847,5440.7935,9703.125,9840.4326,7382.2227,7382.2227,train
6/6/2019,5431,5492,5431,5451,3596664,HDB,5465.201,5498.2526,5787.7502,-59.6142,-71.6209,12.0067,46.5517,0.0468,0.3163,104.6028,-0.0037,0.0075,0.0019,-0.0203,0.0113,0.0019,0.439,-0.1599,0,1,6.5,3,6,6,0,0,0,0,1,950,23375,1005237,5471.3027,5410.2847,9748.8936,9703.125,7413.2407,7382.2227,train
6/7/2019,5441,5471,5390,5471,4758040,HDB,5448.9294,5495.2017,5775.8856,-55.7306,-68.4429,12.7123,45.614,0.0467,0.4068,105.3291,0.0037,0,0.0112,-0.0148,0.015,-0.0111,0.5935,-0.1567,0,1,6.5,4,6,7,0,0,0,0,1,960,23368,1007641,5450.9634,5471.3027,9771.7793,9748.8936,7413.2407,7413.2407,train
6/10/2019,5471,5492,5380,5451,5941979,HDB,5450.9634,5487.0659,5761.987,-53.6753,-65.4893,11.8141,44.8276,0.0425,0.3453,107.5084,-0.0037,0,-0.0037,0.0019,-0.0056,-0.0294,0.7884,-0.1599,0,1,6.5,0,6,10,0,0,0,0,1,960,23362,994989,5471.3027,5450.9634,9886.2031,9771.7793,7475.2754,7413.2407,train
6/11/2019,5410,5471,5400,5441,9899288,HDB,5457.0651,5482.4896,5747.5799,-52.2645,-62.8444,10.5798,45.614,0.0424,0.3208,107.5084,-0.0019,-0.0056,-0.0019,0.0056,-0.0056,-0.0167,1.2898,-0.1614,0,1,6.5,1,6,11,0,0,0,0,1,960,23330,994901,5450.9634,5471.3027,9840.4326,9886.2031,7552.8203,7475.2754,train
6/12/2019,5451,5471,5400,5451,5503406,HDB,5452.9973,5474.3538,5733.6813,-49.7524,-60.226,10.4736,56.25,0.0363,0.3821,100.2443,0.0019,0,-0.0037,-0.0037,-0.0056,-0.0294,0.7506,-0.1599,0,1,6.5,2,6,12,0,0,0,0,1,950,23330,999027,5440.7935,5450.9634,9840.4326,9840.4326,7909.5244,7552.8203,train
6/13/2019,5431,5461,5390,5410,8391202,HDB,5444.8615,5467.235,5716.0538,-50.4623,-58.2732,7.811,51.9231,0.0351,0.2032,98.7914,-0.0075,-0.0056,-0.0075,-0.0075,-0.0278,-0.026,1.1608,-0.1661,0,1,6.5,3,6,13,0,0,0,0,1,950,23285.5,1002586,5450.9634,5440.7935,9748.8936,9840.4326,7816.4707,7909.5244,train
6/14/2019,5441,5471,5370,5410,8213698,HDB,5432.6579,5463.1671,5698.4263,-50.4433,-56.7073,6.2639,41.8605,0.036,0.2314,98.065,0,-0.0075,-0.0056,-0.0112,-0.026,-0.0149,1.1231,-0.1661,0,1,6.5,4,6,14,0,0,0,0,1,950,23285,1003238,5410.2847,5450.9634,9680.2402,9748.8936,7878.5063,7816.4707,train
6/17/2019,5431,5451,5359,5390,10179039,HDB,5420.4543,5456.5568,5680.1208,-51.4762,-55.661,4.1849,40.9091,0.0365,0.1654,95.8858,-0.0038,-0.0038,-0.0113,-0.0113,-0.0094,-0.0242,1.361,-0.1693,0,1,6.5,0,6,17,0,0,0,0,1,950,23034.5,991409,5410.2847,5410.2847,9703.125,9680.2402,7723.418,7878.5063,train
6/18/2019,5400,5431,5237,5288,6076475,HDB,5389.9453,5445.3701,5660.6289,-59.8113,-56.4911,-3.3202,32.0755,0.0445,-0.1481,101.6971,-0.019,-0.0228,-0.0228,-0.0284,-0.0228,-0.0414,0.8185,-0.185,0,1,6.5,1,6,18,0,0,0,0,1,940,23315,1009403,5389.9453,5410.2847,9520.0469,9703.125,7599.3467,7723.418,train
6/19/2019,5288,5370,5085,5339,8565019,HDB,5367.572,5437.7428,5644.5269,-61.6038,-57.5136,-4.0902,27.9999,0.0471,0.1146,113.3196,0.0096,-0.0095,-0.0132,-0.0207,-0.0245,-0.0282,1.1125,-0.1771,0,1,6.5,2,6,19,0,0,0,0,1,950,23301,1007299,5288.2485,5389.9453,9291.2002,9520.0469,7304.6777,7599.3467,train
6/20/2019,5390,5481,5370,5471,12397744,HDB,5379.7756,5441.8107,5630.6283,-51.7598,-56.3629,4.6031,43.5484,0.0466,0.6163,116.2253,0.0245,0.034,0.015,0.0112,0.0037,0.015,1.5634,-0.1567,0,1,6.5,3,6,20,0,0,0,0,1,960,23300,1043438,5339.0967,5288.2485,9199.6611,9291.2002,7258.1514,7304.6777,train
6/21/2019,5471,5502,5390,5410,10210741,HDB,5379.7756,5442.8277,5618.0856,-48.325,-54.7553,6.4303,47.3684,0.046,0.3702,111.8668,-0.0112,0.0132,0.0228,0,-0.0112,0.0038,1.2397,-0.1661,0,1,6.5,4,6,21,0,0,0,0,1,960,23265,1044339,5471.3027,5339.0967,9428.5078,9199.6611,7320.1875,7258.1514,train
6/24/2019,5431,5451,5400,5420,3906964,HDB,5385.8774,5439.7768,5605.7125,-44.2719,-52.6586,8.3868,50.9091,0.0457,0.4223,108.2348,0.0019,-0.0093,0.0151,0.0056,-0.0056,-0.0112,0.4759,-0.1646,0,1,6.5,0,6,24,0,0,0,0,1,960,22876.5,1040212,5410.2847,5471.3027,9520.0469,9428.5078,7320.1875,7320.1875,train
6/25/2019,5410,5451,5400,5431,7018777,HDB,5414.3525,5437.7428,5593.3394,-39.7806,-50.083,10.3024,46,0.0454,0.4712,106.7819,0.0019,0.0038,-0.0075,0.0266,-0.0019,-0.0075,0.8462,-0.163,0,1,6.5,1,6,25,0,0,0,0,1,960,23262.5,1058212,5420.4546,5410.2847,9565.8174,9520.0469,7118.5718,7320.1875,train
6/26/2019,5431,5451,5380,5410,6222150,HDB,5428.5901,5434.1834,5581.3052,-37.4309,-47.5526,10.1216,46,0.045,0.4023,107.5083,-0.0038,-0.0019,0,0.0132,-0.0075,-0.0131,0.7599,-0.1661,0,1,6.5,2,6,26,0,0,0,0,1,960,23272.5996,1056203,5430.624,5420.4546,9497.1621,9565.8174,7103.063,7118.5718,train
6/27/2019,5410,5451,5380,5400,3326737,HDB,5414.3525,5426.0477,5569.61,-35.9748,-45.237,9.2622,42.8571,0.0394,0.3787,106.7819,-0.0019,-0.0056,-0.0038,-0.0131,-0.0019,-0.0297,0.4246,-0.1677,0,1,6.5,3,6,27,0,0,0,0,1,940,23270,1053691,5410.2847,5430.624,9336.9688,9497.1621,7041.0273,7103.063,train
6/28/2019,5400,5593,5268,5593,7974226,HDB,5450.9635,5428.0816,5562.6607,-19.01,-39.9916,20.9816,60.6061,0.0435,1.2001,122.0365,0.0352,0.0333,0.0295,0.0333,0.0333,0.0073,1.0221,-0.1379,0,1,6.5,4,6,28,0,0,0,0,1,950,23280,1055116,5400.1147,5410.2847,9245.4297,9336.9688,7041.0273,7041.0273,train
7/1/2019,5593,5593,5431,5471,5568140,HDB,5461.1331,5429.6071,5556.2199,-15.237,-35.0407,19.8037,51.9481,0.044,0.6745,128.5742,-0.0221,0.0131,0.0112,0.0093,0.015,0.0056,0.776,-0.1567,0,1,6.5,0,7,1,0,0,0,0,0,970,23275,1036856,5593.3394,5400.1147,9314.085,9245.4297,7087.5537,7041.0273,train
7/2/2019,5461,5461,5339,5390,8271606,HDB,5452.9974,5428.5901,5550.2876,-18.5973,-31.752,13.1547,46.4286,0.0444,0.3397,132.9327,-0.015,-0.037,-0.0019,-0.0075,0.019,-0.0038,1.1455,-0.1693,0,1,6.5,1,7,2,0,0,0,0,0,960,22997.5996,1038546,5471.3027,5593.3394,9611.5859,9314.085,7103.063,7087.5537,train
7/3/2019,5370,5410,5319,5349,5965051,HDB,5440.7938,5422.4883,5540.4569,-24.2632,-30.2543,5.9911,46.4286,0.0456,0.2041,134.3855,-0.0076,-0.0226,-0.0446,-0.0113,0.0019,-0.0226,0.8402,-0.1755,0,1,6.5,2,7,3,0,0,0,0,0,960,22901.3008,1043843,5389.9453,5471.3027,9565.8174,9611.5859,7134.0806,7103.063,train
7/4/2019,5390,5390,5329,5390,7365852,HDB,5438.7599,5419.4374,5531.1347,-25.1807,-29.2396,4.0588,48.8636,0.0457,0.3809,131.4799,0.0076,0,-0.015,-0.0019,-0.015,-0.0113,1.0107,-0.1693,0,1,6.5,3,7,4,0,0,0,0,0,970,23215,1043843,5349.2666,5389.9453,9520.0469,9565.8174,7165.0986,7134.0806,train
7/5/2019,5390,5420,5339,5339,6929494,HDB,5387.9113,5412.8271,5522.1514,-29.6689,-29.3254,-0.3435,47.2527,0.0466,0.2079,130.7535,-0.0095,-0.0019,-0.0095,-0.0465,-0.0132,-0.0245,0.9369,-0.1771,0,1,6.5,4,7,5,0,0,0,0,0,980,23215,1042468,5389.9453,5349.2666,9794.6641,9520.0469,7196.1162,7165.0986,train
7/8/2019,5329,5329,5258,5288,7275463,HDB,5351.3005,5404.6913,5512.8292,-36.9035,-30.841,-6.0624,50,0.0505,0.0733,122.763,-0.0096,-0.019,-0.0115,-0.034,-0.0247,-0.0303,0.9749,-0.185,0,1,6.5,0,7,8,0,0,0,0,0,970,23202.5,1042130,5339.0967,5389.9453,9771.7793,9794.6641,7165.0986,7196.1162,train
7/9/2019,5288,5319,5217,5319,6763892,HDB,5337.0629,5398.5895,5506.2189,-39.7172,-32.6163,-7.101,48.8095,0.052,0.2159,109.6876,0.0058,-0.0038,-0.0133,-0.0133,-0.0208,-0.0227,0.9258,-0.1803,0,1,6.5,1,7,9,0,0,0,0,0,970,23202.5,1042503,5288.2485,5339.0967,9565.8174,9771.7793,7134.0806,7165.0986,train
7/10/2019,5309,5309,5237,5278,8388943,HDB,5322.8253,5389.9453,5499.4391,-44.7142,-35.0359,-9.6783,37.3333,0.0549,0.1221,105.3292,-0.0077,-0.0019,-0.0115,-0.0134,-0.0247,-0.0322,1.1259,-0.1865,0,1,6.5,2,7,10,0,0,0,0,0,970,23202.5,1051902,5318.7573,5288.2485,9474.2783,9565.8174,7134.0806,7134.0806,train
7/11/2019,5278,5339,5278,5309,5633015,HDB,5306.5537,5384.8604,5494.0152,-45.6859,-37.1659,-8.52,43.0555,0.0565,0.2491,101.6972,0.0058,-0.0019,0.0038,-0.0152,-0.0171,-0.019,0.7703,-0.1818,0,1,6.5,3,7,11,0,0,0,0,0,980,23202.5,1047576,5278.0786,5318.7573,9474.2783,9474.2783,7134.0806,7134.0806,train
7/12/2019,5309,5329,5268,5319,4885710,HDB,5302.4858,5380.2841,5485.71,-45.1152,-38.7557,-6.3595,43.0555,0.0573,0.3006,102.4236,0.0019,0.0077,0,-0.0038,-0.0503,-0.0171,0.6837,-0.1803,0,1,6.5,4,7,12,0,0,0,0,0,980,23202.5,1051753,5308.5874,5278.0786,9611.5859,9474.2783,7118.5718,7134.0806,train
7/15/2019,5319,5339,5258,5309,4482207,HDB,5306.5536,5376.2162,5477.5742,-44.9653,-39.9976,-4.9677,41.6666,0.0586,0.2852,104.6028,-0.0019,0,0.0058,0.0038,-0.0302,-0.0152,0.6532,-0.1818,0,1,6.5,0,7,15,0,0,0,0,0,970,23202.5,1052872,5318.7573,5308.5874,9474.2783,9611.5859,7103.063,7118.5718,train
7/16/2019,5298,5329,5288,5298,4701009,HDB,5302.4856,5376.7246,5470.6249,-45.1467,-41.0275,-4.1192,42.2535,0.0581,0.2495,102.4235,-0.0019,-0.0038,-0.0019,-0.0038,-0.0171,0.0019,0.6921,-0.1834,0,1,6.5,1,7,16,0,0,0,0,0,980,23166.5,1049600,5308.5874,5318.7573,9680.2402,9474.2783,7149.5894,7103.063,train
7/17/2019,5309,5370,5288,5370,8483946,HDB,5320.791,5378.25,5464.8621,-39.0955,-40.6411,1.5456,48.0519,0.0578,0.4722,103.1499,0.0133,0.0114,0.0095,0.0172,0.0038,0.0057,1.2497,-0.1724,0,1,6.5,2,7,17,0,0,0,0,0,980,23166,1058589,5298.4175,5308.5874,9703.125,9680.2402,7227.1343,7149.5894,train
7/18/2019,5380,5390,5288,5359,6800577,HDB,5330.9607,5372.6567,5458.9297,-34.7202,-39.4569,4.7367,30.5084,0.0555,0.4557,87.1689,-0.0019,0.0115,0.0095,0.0095,-0.0057,-0.0207,1.0448,-0.174,0,1,6.5,3,7,18,0,0,0,0,0,980,23167.5,1062233,5369.6055,5298.4175,9657.3555,9703.125,7258.1514,7227.1343,train
7/19/2019,5359,5380,5329,5370,4203003,HDB,5341.1304,5370.6228,5452.6584,-30.0854,-37.5826,7.4972,39.5833,0.0552,0.4966,79.1784,0.0019,0,0.0133,0.0095,0.0057,-0.0075,0.677,-0.1724,0,1,6.5,4,7,19,0,0,0,0,0,980,23179.8008,1062052,5359.436,5369.6055,9565.8174,9657.3555,7196.1162,7258.1514,train
